"date","dpi","band_number","bird_ID","swab_id","mass","l_eye_score","r_eye_score","treatment","temp","stack","cage","scorer","swab","swabber","plasma","rbcs","smear","experiment_notes","start_time","cap_time","bleed_time","hematocrit","samplers","sampled_first","room","cap_date","Location","sex","cap_mass","trap_method","bci_intake","Intake...Quarantine.Notes","Well.1.WBC","Well.1.Phago","Well.2.Phago","Well.2.WBC","Well.3.Phago","Well.3.WBC","Well.4.WBC","Well.4.Phago","l_min","l_max","r_min","r_max","qpcr_plate","well","cq_value","quantity","log10_quantity","extraction_plate","extr_neg_cntrls","cq8","cq7","cq6","cq5","cq4","cq3","cq2","cq1","qpcr_neg_cntrls","y_inter","r2","error","elisa_od","elisa_cv","hapto_int","hapto_abs","hapto.oor","red","hapto_plate","hapto_cv","hapto_ext","inf_temp","temp_names","groups"
20221201,24,2880,"24_2880",NA,NA,0,0,"Infected","Cold","A",3,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","ST",20220801,"DD","F",19.2,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32.4,33.2,33,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221201,24,2892,"24_2892",NA,NA,0,0,"Infected","Cold","D",3,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","ST",20220803,"PH","F",20.2,"FT",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,30.9,32.1,30.3,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221201,24,2893,"24_2893",NA,NA,0,0,"Control","Cold","E",3,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","ST",20220803,"PH","F",19,"FT",3.5,"Intake 0,0; both eyes a little red-rimmed, housed solo - same status on 8/8, 8/10, 8/12, 8/17",NA,NA,NA,NA,NA,NA,NA,NA,31.2,33,30,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221201,24,2894,"24_2894",NA,NA,0.5,0,"Infected","Cold","D",2,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","ST",20220804,"KH","F",22.6,"FT",3,"Intake 0,0; left eye maybe red (8/12)? intake right eye red? - no MG developed",NA,NA,NA,NA,NA,NA,NA,NA,31.7,32.8,31.7,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221201,24,2903,"24_2903",NA,NA,0,0.5,"Infected","Cold","F",4,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","ST",20220805,"TRCII","M",20.4,"FT",3,"Intake 0,0; R leg pinched, perching and gripping normal",NA,NA,NA,NA,NA,NA,NA,NA,30.5,31.4,31.5,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221201,24,2921,"24_2921",NA,NA,0,0,"Control","Cold","A",2,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","ST",20220810,"DD","M",20.6,"MN",3.5,"Intake 0,0; pox bleeding, AB applied 8/26",NA,NA,NA,NA,NA,NA,NA,NA,31.6,32.7,31.5,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221201,24,2928,"24_2928",NA,NA,0,0,"Infected","Cold","E",4,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","ST",20220810,"DD","M",20.1,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.6,32.3,32,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221201,24,2939,"24_2939",NA,NA,0,0,"Control","Cold","B",1,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","ST",20220812,"TRC","M",20.8,"FT",3.5,"Intake 0,0; isolated, cagemate of MG+ on 8/15; head and wing injuries - antibiotic applied 8/17",NA,NA,NA,NA,NA,NA,NA,NA,32.6,33.2,32.5,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221201,24,2581,"24_2581",NA,NA,0.5,0.5,"Infected","Warm","D",2,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220602,"LH","M",19.3,"MN",3.5,"Intake 0,0; small injury on R halux, AB ointment; strange beak - developmental issue?",NA,NA,NA,NA,NA,NA,NA,NA,36.2,37.1,37,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2632,"24_2632",NA,NA,0,0,"Control","Warm","F",1,"jgl",NA,NA,NA,NA,NA,"eyes kind of pink",900,NA,NA,NA,"JGL, SR","ST","TN",20220617,"TRC","F",17.7,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,33.7,34.4,33.3,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221201,24,2648,"24_2648",NA,NA,0,0,"Infected","Warm","C",4,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220620,"DD","F",18.6,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,34.7,35.4,35.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2690,"24_2690",NA,NA,0,1.5,"Infected","Warm","E",4,"jgl",NA,NA,NA,NA,NA,"lost most tail feathers",900,NA,NA,NA,"JGL, SR","ST","TN",20220628,"KH","F",19.2,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.2,36,36.4,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2704,"24_2704",NA,NA,0,0,"Control","Warm","B",1,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220628,"KH","F",19.1,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,36.1,36.9,35.9,36.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221201,24,2718,"24_2718",NA,NA,0,0,"Control","Warm","A",1,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220701,"TRC","M",21.1,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,34.3,34.8,35.1,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221201,24,2802,"24_2802",NA,NA,0,0,"Control","Warm","D",1,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220722,"TRCII","F",20.7,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.1,35.6,34.5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221201,24,2842,"24_2842",NA,NA,0,0,"Control","Warm","C",1,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220726,"DD","M",21.2,"MN",3.5,"Intake 0,0; droopy eyes 8/12, 8/17",NA,NA,NA,NA,NA,NA,NA,NA,35.5,36.6,35.2,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221201,24,2846,"24_2846",NA,NA,0,0,"Control","Warm","E",3,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220726,"DD","M",19.8,"MN",3,"Intake 0,0; Pox on right foot",NA,NA,NA,NA,NA,NA,NA,NA,33.7,34.4,33.7,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221201,24,2847,"24_2847",NA,NA,0,0,"Control","Warm","A",2,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220726,"DD","F",18.7,"MN",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,34.9,35.9,34.5,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221201,24,2850,"24_2850",NA,NA,0,0.5,"Infected","Warm","D",4,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220727,"PH","M",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.4,36,35.7,36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2869,"24_2869",NA,NA,0,0,"Infected","Warm","A",3,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220729,"DD","M",19.6,"MN",3,"Intake 0,0; pox L foot",NA,NA,NA,NA,NA,NA,NA,NA,35.6,36.1,34.7,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2874,"24_2874",NA,NA,0,0,"Infected","Warm","D",3,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220801,"KH","F",19.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,36.4,37.3,35.2,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2879,"24_2879",NA,NA,0,0,"Infected","Warm","A",4,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220801,"DD","F",21.6,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.3,36.6,36.4,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2883,"24_2883",NA,NA,0,0.5,"Infected","Warm","B",4,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220801,"DD","M",21.3,"MN",3,"Intake 0,0; L eye sus but not scoreable, a bit red-rimmed (8/12). Small sore on L halluX.",NA,NA,NA,NA,NA,NA,NA,NA,35.9,36.3,40.4,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2889,"24_2889",NA,NA,2.5,0,"Infected","Warm","F",2,"jgl",NA,NA,NA,NA,NA,"L eye closed for 1st picture set",900,NA,NA,NA,"JGL, SR","ST","TN",20220803,"PH","M",18.3,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,40.6,40.9,33.8,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2904,"24_2904",NA,NA,0,0.5,"Infected","Warm","F",3,"jgl",NA,NA,NA,NA,NA,"R pin feather bleeding",900,NA,NA,NA,"JGL, SR","ST","TN",20220805,"TRCII","M",21.4,"FT",3,"Intake 0,0; trap injury",NA,NA,NA,NA,NA,NA,NA,NA,35.9,36.2,36.4,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2906,"24_2906",NA,NA,0,0,"Control","Warm","E",2,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220805,"TRCII","F",21,"FT",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,33.9,34.6,33.7,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221201,24,2907,"24_2907",NA,NA,0,0,"Infected","Warm","F",4,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220805,"TRCII","F",21.2,"FT",3.5,"Intake 0,0; trap injury",NA,NA,NA,NA,NA,NA,NA,NA,33.5,34.2,33.9,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2911,"24_2911",NA,NA,0,0,"Control","Warm","E",1,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220808,"OL","M",19.7,"FT",3,"Intake 0,0; pox",NA,NA,NA,NA,NA,NA,NA,NA,34.7,35.3,35,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221201,24,2914,"24_2914",NA,NA,0,0,"Infected","Warm","C",2,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220808,"IVT","F",20,"FT",3,"Intake 0,0; pox?",NA,NA,NA,NA,NA,NA,NA,NA,35.8,36.5,35.5,36.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2920,"24_2920",NA,NA,0,0,"Infected","Warm","B",3,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220810,"DD","F",20.8,"MN",3,"Intake 0,0; eyes slightly red but not swollen (8/19, 8/22, 8/29) - no MG developed, just reddish eyes",NA,NA,NA,NA,NA,NA,NA,NA,35.4,36.1,34.3,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2926,"24_2926",NA,NA,0,0,"Infected","Warm","C",3,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220810,"DD","M",21.3,"MN",3.5,"Intake 0,0; L eye swollen but not scoreable on 8/15; seperated from cagemate 8/24 - no MG developed",NA,NA,NA,NA,NA,NA,NA,NA,35.6,36.4,36.3,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221201,24,2929,"24_2929",NA,NA,0,0,"Control","Warm","B",2,"jgl",NA,NA,NA,NA,NA,NA,900,NA,NA,NA,"JGL, SR","ST","TN",20220810,"DD","M",21.1,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.6,35.9,35.3,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221205,28,2573,"28_2573",NA,20.2,0,0,"Control","Cold","C",2,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225",1054,1246,1249,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220530,"DD","M",19.2,"MN",3,"Intake 0,0, returned to Derring captive flock 7/22",NA,NA,NA,NA,NA,NA,NA,NA,32.4,32.9,32,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,3.02,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221205,28,2603,"28_2603",NA,21.2,0,0,"Infected","Cold","B",3,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225; no eye score recoreded, but never had an eye score before or after dpi 28",1054,101,102,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220610,"NEG","M",21.7,"FT",3,"Intake 0,0, returned to Derring captive flock 7/22",NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.4,32.2,32.8,3,"F12",NA,0,0,2,"neg",NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,"neg",38.8129,0.999221705,0.023964745,0.048,17.7,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221205,28,2623,"28_2623",NA,21.5,0,0,"Infected","Cold","F",3,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225",1054,1231,NA,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220617,"CSH","M",20.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.9,32.4,32.3,32.9,3,"D12",NA,0,0,2,"neg",NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,"neg",38.8129,0.999221705,0.023964745,0.046,6.34,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221205,28,2653,"28_2653",NA,20.9,1,0.5,"Infected","Cold","B",4,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225",1054,104,106,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220621,"KH","M",20.8,"FT",3,"Intake 0,0 Steger; moved back to Derring 8/18",NA,NA,NA,NA,NA,NA,NA,NA,32.1,32.8,31.5,31.9,3,"A11",35.45658767,9.488066598,1.020695436,2,"neg",NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,"neg",38.8129,0.999221705,0.023964745,0.061,1.75,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221205,28,2655,"28_2655",NA,20.8,0,0,"Infected","Cold","C",4,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225",1054,1253,1255,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220622,"BE","F",19.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32,32.6,31.5,31.9,3,"G10",NA,0,0,2,"neg",NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,"neg",38.8129,0.999221705,0.023964745,0.04485,9.3,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221205,28,2667,"28_2667",NA,19.5,0,0,"Control","Cold","C",1,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225",1054,1258,1259,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220622,"BE","M",20.4,"FT",3,"Intake 0,0; 17.8g on 6/27",NA,NA,NA,NA,NA,NA,NA,NA,31.2,31.8,31.3,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0.31,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221205,28,2684,"28_2684",NA,NA,NA,NA,"Control","Cold","E",1,"jgl",NA,"jgl",NA,NA,NA,"escaped into vent - died",1054,NA,NA,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220627,"IVT","F",20.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221205,28,2687,"28_2687",NA,20.6,0,0,"Infected","Cold","D",1,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225",1054,1231,1236,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220627,"IVT","F",20.5,"FT",3,"Intake 0,0, healed head injury 7/8",NA,NA,NA,NA,NA,NA,NA,NA,31.3,32.2,31.2,32.8,3,"A9",NA,0,0,2,"neg",NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,"neg",38.8129,0.999221705,0.023964745,0.051,14.24,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221205,28,2689,"28_2689",NA,19.3,0.5,0,"Infected","Cold","D",4,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225; possible mix up; re-swabbed corrected tube",1054,1250,1252,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220627,"LN","F",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32.2,33,31.6,31.9,3,"G12",36.46769255,4.817240601,0.764717027,2,"neg",NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,"neg",38.8129,0.999221705,0.023964745,0.056,8.66,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221205,28,2741,"28_2741",NA,19.1,1,0,"Infected","Cold","A",4,"jgl",NA,"jgl",NA,NA,NA,NA,1054,1056,1101,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220704,"SC","M",19.9,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,34.6,34.8,32.2,32.7,3,"E10",24.36594151,16075.98837,4.206204698,2,"neg",NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,"neg",38.8129,0.999221705,0.023964745,0.062,8.2,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221205,28,2750,"28_2750",NA,19.3,0,0,"Control","Cold","C",3,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225; not full tube",1054,1250,1251,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220706,"BE","F",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,30.9,31.5,31.8,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,14.92,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221205,28,2764,"28_2764",NA,21.2,0,0,"Infected","Cold","F",1,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225; poofy, now deflated",1054,112,114,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220711,"PH","M",21,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,30.6,31.2,29.9,30.8,3,"G11",NA,0,0,2,"neg",NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,"neg",38.8129,0.999221705,0.023964745,0.045,2.06,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221205,28,2775,"28_2775",NA,19.7,0,0,"Infected","Cold","F",2,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225",1054,1228,1230,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220713,"BE","F",20.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.8,32.7,30.7,31.5,3,"C12",NA,0,0,2,"neg",NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,"neg",38.8129,0.999221705,0.023964745,0.073,1.75,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221205,28,2789,"28_2789",NA,19.3,0,0,"Control","Cold","E",2,"jgl",NA,"jgl",NA,NA,NA,NA,1054,1055,1105,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220715,"CSH","M",20.7,"FT",3.5,"Intake 0,0; Was housed with SOSP until 7/22",NA,NA,NA,NA,NA,NA,NA,NA,31.1,31.9,32.2,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,2.22,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221205,28,2799,"28_2799",NA,20.3,0,0,"Control","Cold","B",2,"jgl",NA,"jgl",NA,NA,NA,"in dark b/t 1105 and 1225",1054,1257,1258,NA,"JGL, DH, SR, AC, APU, AA","TN","ST",20220721,"KH","M",20.4,"FT",3,"Intake 0,0; pox 8/5 - cagemate also has pox",NA,NA,NA,NA,NA,NA,NA,NA,31.6,32.2,31.2,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,1.58,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
